target_tg,sample_index,smiles,is_valid,is_unique
350.0,207,[*]C=CC=CC(C#N)CN(Cc1ccc(N1C(=O)c3ccc(O[*])cc3)CC2)cc1,False,True
350.0,208,[*]C(=O)Oc1ccc(C(O)COc2ccc(C(N)(C)CN3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)(C(C)(C)C)COC2=O)cc1,False,True
350.0,209,[*]CCC(=O)Oc1ccc(S(=O)(=O)c2ccc(/N=N/P(=O)(O[*])c3ccc(C#N)cc3C)cc2)cc1,True,True
350.0,210,[*]C=CC(CC)CCNc1ccc(-c2ccc(C(=O)NNC(=O)CCCC(=[*])C)cc2)nc1,True,True
350.0,211,[*]CCCOC(=O)c1ccc(NC(=O)Nc2ccc(S([*])(=O)=O)cc2O)c(O)c1,True,True
350.0,212,[*]CC([*])c1ccc(C(=O)O[Na])cc1,True,True
350.0,213,[*]CNCCOC(=O)c1ccc(C(=O)Nc2cccc(N([*])C)c2)cc1SOC,True,True
350.0,214,[*]c1ccc(OC(=O)Oc2ccc(C([*])=O)cc2Oc2cccc(C(=O)CN)c2)cc1,True,True
350.0,215,[*]CCC([*])CCCC(=Nc1ccc2ccccc2)=CC(C)OCC,False,True
350.0,216,[*]c1cc([*])cc(C(C)(C)c2ccccc2)c1OCC,True,True
350.0,217,[*]CCC(=O)NCCC(C)(=O)NCc1ccc(C(N)(NC([*])=O)o2)CS1,False,True
350.0,218,[*]CC(=O)c1ccc(C(CCCCC)c2ccc(N3C(=[*])C)cc2)cc1,False,True
350.0,219,[*]CC(CCCC)CC(C)(COc1ccc([*])cc1)OCC(F)(F)F,True,True
350.0,220,[*]C=Cc1ccc(-c2ccc(OCCCCCCOc3ccccc3)cc2-c2ccc4cccc3)c(Oc3ccc(/N=C/c4ccc(OC([*])=O)cc4)cc3)c2)cc1-c1ccccc1,False,True
350.0,221,[*]C=CC(=Cc1ccc(OCCCCCOc2ccc(S([*])(=O)=O)cc2)cc1)C(=O)Oc1ccc(/N=N/c2ccc(C)cc2)cc1,True,True
350.0,222,[*]NC(CCCOc1ccc(C([*])=S)cc1)c1ccc(OCCCCC/N=N/c2ccccc2)cc1,True,True
350.0,223,[*]CC(C)CNC(=O)Nc1ccc(C=NC(=O)NCCC/C([*])=O)cc1,True,True
350.0,224,[*]CC([*])(C)C(=O)NCCCCNC1c2cccc(C(=O)Oc2ccccc2)cc1,False,True
350.0,225,[*]CCCCCCCN([*])CCc1cc(-c2ccccc2)c(OC)c1COCCCC,False,True
350.0,226,[*]CN(CCCCCC)C(=O)Nc1cc(NC([*])=O)s(CCCC)c1,False,True
350.0,227,[*]Nc1ccc(-c2cc(OCCCCCOC(=O)c3ccc(C([*])(C)C)cc3)cc(Br)c2)cc1OC,True,True
350.0,228,[*]C(=N)c1ccc(-c2ccc(CCCCCC([*])=O)cc2)cc1N,True,True
350.0,229,[*]CCCCC([*])OC(=O)CCCCCCC1CCSC1,True,True
350.0,230,[*]Oc1ccc(NC(=O)CCCCCC(=O)Nc2ccc(Oc3ccc([*])cc3)c(OCC)c2)cc1N,True,True
350.0,231,[*]NCCCCC(=O)Oc1ccc(OCc2ccc(S[*])cc2)cc1OC,True,True
350.0,232,[*]C(=O)c1ccc2c(C)cc(NC(=O)c3cccc(C(=O)Nc4ccc([*])cc4CCCCCCCC)c3)cc2)cc1,False,True
350.0,233,[*]Cc1ccc(OP(=O)(CCCCCCC)Oc2ccc(-c3ccc(NC([*])=O)cc3)cc2)cc1,True,True
350.0,234,[*]C=C(CC(=O)OC)C([*])c1ccc(C=CC2C)cc1SC,False,True
350.0,235,[*]CC(=C(C)CC)C(=O)c1ccc(OCCOP(=O)([*])C)cc1,True,True
350.0,236,[*]CC(Cc1ccc(C)cc1NC(=O)CCCCCCOc1cccc([*])c1,False,True
350.0,237,[*]CC(C)NC(=O)c1ccc(C(=O)NCCC([*])/N=N/c2ccc(NC(=O)c3ccc3[N+](=O)[O-])c(F)c2)cc1,True,True
350.0,238,[*]Oc1ccc(Nc2ccc(/C=C/c3ccc(C([*])=O)cc3OC)c([N+](=O)[O-])c2)cc1,True,True
350.0,239,[*]N=P([*])(CCCCCCCCCC)c1cccc(C(C)C#N)s1,False,True
350.0,240,[*]CCC(=[*])NCCCCCCOc1ccc(-c2sc2)cc1,True,True
350.0,241,[*]C=Cc1ccc2c(c1)S(=O)(=O)c1ccc(OCCCCCOc2ccc([*])cc2)cc1,False,True
350.0,242,[*]CCN1C(=O)C2CCC(/C=N/P(=O)(CCl)O[*])CC1,False,True
350.0,243,[*]CC(CC)(CCOC(=O)OCCCCCCCC([*])C)c1ccc(C)cc1,True,True
350.0,244,[*]C=CCCCCCC(=O)O[Si]([*])(C)C,True,True
350.0,245,[*]Cc1ccc(/N=C(\C)c2ccc(C(Sc3ccccc3)C(=O)OC2=CN3C([*])C3=O)cc2)cc1,False,True
350.0,246,[*]CCCc1ccc(CCCNC(=O)c2ccc(C(=O)Nc3ccc(NC(=O)c4cccc(C(=O)O[*])c4)cc3)cc2)cc1,True,True
350.0,247,[*]COC(=O)Nc1ccc(-n2oc(S(=O)(=O)NC(=O)C(Cl)C)c([*])c2)C12,False,True
350.0,248,[*]C(=O)CCCN1CC([*])c2ccc(C(=O)Oc3ccc(C)cc3C2=O)c(C)c1,True,True
350.0,249,[*]C([*])(C)C(=O)Oc1cccc(OCCOCCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1)/c1ccccc1,False,True
350.0,250,[*]c1ccc(C(C)(C)C)c(OC(=O)CCCCCCc2ccccc2)c([*])c1,False,True
350.0,251,[*]Oc1ccc(/C(C)=N/c2ccc(S(=O)(=O)c3ccc(OCCC/C=N/c4ccc([*])cc4)cc3)cc2)c(F)c1,True,True
350.0,252,[*]C=C(COc1ccc(Cl)cc1)CSC(=O)N([*])C,True,True
350.0,253,[*]CCCCC1CC(S(=O)(=O)Nc2ccc(Cc3cc(NC(=O)O[*])cc(C)c3)cc2)cc1OC(=O)OCCCC,True,True
350.0,254,[*]CCCN(CCCCCCCCCC)c1ccc([*])cc1OCc1ccccc1,True,True
350.0,255,[*]CCC(=O)Oc1ccc(C(=[*])c2ccc(CCCC)cc2)cc1,True,True
450.0,0,[*]CC([*])c1cc([N+](C)(C)C)ccc1C2=CCCCCN(C(=O)c2ccc([N+](=O)[O-])cc2OC)c1,False,True
450.0,1,[*]CC([*])C(=O)OCCCCCCCCN1C(=O)c2cc(C)ccc2C2)o1,False,True
450.0,2,[*]c1ccc(NC(=S)c2ccccc2-c2ccc(C(C)(C)C=[*])cc2)cc1,True,True
450.0,3,[*]c1ccc(Oc2ccc(CCCC)c([*])cc2C)cc1,False,True
450.0,4,[*]C=CSc1ccc(N2C(=O)c3cc([*])cc3C)cc1,False,True
450.0,5,[*]CCC([*])CN(CCC)C1C(=O)O,False,True
450.0,6,[*]CC(O)CCCCCCCOc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5)cc4)cc3)cc2)cc1,False,True
450.0,7,[*]CCCCCCc1ccc(/N=C/c2ccc(C(=O)Oc3ccc([*])cc3CCC)cc2)cc1,True,True
450.0,8,[*]CCCC1CCC(NC(=O)NCC(=O)NCCc2ccc(OC([*])=O)cc2)CC1,True,True
450.0,9,[*]c1ccc(Oc2ccc3c(c2)Oc2ccc(C(C)(C)c3ccc(OCCCCOP(=O)(Oc4ccc(C([*])=O)cc4)c3)cc2)cc1)C2=O,False,True
450.0,10,[*]CCN([*])C(=O)c1ccc(/N=N/C(=O)Cc2ccc([N+](C)(C)C)cc2)cc1,True,True
450.0,11,[*]c1ccc(CCOC(=O)Nc2ccc(Cc3ccc(NC(=O)OCCCCOC(=O)c4cccc(S([*])(=O)=O)c4)cc3)cc2)cc1,True,True
450.0,12,[*]Cc1ccc(OCC(O)c2cc(C(C)(OCCOc3ccc(OC)cc3)cc2)cc1)c1ccc(N([*])c2ccc(OCC(C)C)cc2)cc1,False,True
450.0,13,[*]CCC(C)(CCO)CCCCC(=O)Oc1ccc(/N=N/c2ccc(C3(C#N)c4ccc([*])cc4)cc3)cc2)C(F)(F)F)cc1,False,True
450.0,14,[*]CC([*])C(=O)OCc1ccc2c(C)cc(C(=O)NCCOCC(=O)Nc3ccc(C3(C)C)cc3)c2)C(F)(F)F)c1,False,True
450.0,15,[*]NC1CCC(NC(=O)CCCCCCCCCC(=O)NC1CCC(NC([*])=O)CC1=O,False,True
450.0,16,[*]c1ccc(-c2cc(CC)c(-c3ccc(C(=O)c4ccc6c(c4)C(=O)N([*])C)cc3C)cc2)cc1,False,True
450.0,17,[*]CN(C)COC(=O)c1cccc(ON2C([*])(=O)Oc3ccccc3/N=N/c3ccccc3)cc2)c1,False,True
450.0,18,[*]Oc1ccc2c(C)cc(Oc3cc([*])nc([2H])cc2N(C)CCC)c1,False,True
450.0,19,[*]COCC(CCCCCC)S[*],True,True
450.0,20,[*]CNC(=O)c1cccc(CCCCCCCCCC(=O)N[*])n1,True,True
450.0,21,[*]COc1ccc(OCCCCCCCOc2ccc(-c3cccc(Oc4ccc(S(=O)(=O)c5ccc([*])cc5C)c4)cc3)cc2)cc1,False,True
450.0,22,[*]C=CC1COC(=O)c1cccc2ccc(C(=O)OCCCCCCOCc3ccc(O[*])cc3)cc1,False,True
450.0,23,[*]Nc1ccc(Oc2ccc(C(=O)Oc3ccc(C4CCCCCC([*])C(C5)OC4COC(C)C)cc3OC(F)(F)F)cc2)cc1,False,True
450.0,24,[*]C=CCCOC(=O)c1cc(CCCCCCCC([*])CC)ccc1-c1ccc(N(C)C)cc1,True,True
450.0,25,[*]c1ccc(OC2=C(N3C(=O)/N=C/c4ccccc3)C([*])(C)C)cc1OC,False,True
450.0,26,[*]CCC(=O)NC1C([*])=O)CCCCC1COC,False,True
450.0,27,[*]NC(=O)c1ccc(COP([*])(=O)=O)cc1)c1ccc(C)cc1,False,True
450.0,28,[*]Oc1ccc(CCSC(=O)Nc2ccc(NCCCNC(=O)c3ccc(C#N)cc3)cc2[*])cn1,True,True
450.0,29,[*]c1ccc(C(=O)NC(CNC(=[*])c2ccc([Si](C)(C)C)cc2)c2ccccc2[N+](=O)[O-])cc1,True,True
450.0,30,[*]OC(O)CC1C21C2(O)CC(OC(=O)c3ccc([N+](=O)[O-])cc3)cc([*])c1-2,False,True
450.0,31,[*]C#Cc1ccc(OC(=O)CCCCCCCCCCc2ccc(C([*])=O)c(C#N)c2)cc1CCCN(C)C,True,True
450.0,32,[*]C=Cc1ccc(NC(=O)c2ccc3c(c2)C(C(=O)N([*])C)ccc1-c1ccccc1)C2=O,False,True
450.0,33,[*]Oc1cccc(C([*])(Oc2ccc(Cl)cc2)c1)Oc1ccc(/C=N/c2ccc(C)cc2)cc1,True,True
450.0,34,[*]CCCCCCCP(CC(=O)N[*])C#N,True,True
450.0,35,[*]CCCCC(=O)OCCOCCOC(=O)C1CCCCN(C)C(=O)NCCc1ccc(OC)cc1OC1[*],False,True
450.0,36,[*]CC([*])CCCCCCN1C(=O)c2ccc(C(=O)O[Na])cc2)nn1,False,True
450.0,37,[*]=Cc1ccc(CCCCCCOc2ccc(/C=C/C(=O)c3ccc(C(=O)Oc4ccc([*])cc4)cc3)cc2)cc1,True,True
450.0,38,[*]CC(O)CCCCCCOC(=O)c1cc([*])ccc1N,True,True
450.0,39,[*]CCN1C(=O)C(C(c2ccccc2)(C(F)(F)F)C(=O)N1C([*])C2=O)C1=O,False,True
450.0,40,[*]C(=O)Oc1ccc(-c2ccccc2OC(=O)c2ccc3c(c2)C([*])(C)C3=O)cc1,True,True
450.0,41,[*]CC([*])c1ccc(C#Cc2ccc(C(=O)OCC(CC)CCOC)cc2)c2ccccc21,True,True
450.0,42,[*]CCCCCCCCCCOC(=O)c1ccc(NCCCCO[*])cc1,True,True
450.0,43,[*]CCCC([*])(CCCOC(=O)Nc1ccc(OCCC)cc1)Oc1ccc(/N=N/P(=O)(O)O[Na])cc1,True,True
450.0,44,[*]c1cc(Br)c(OC(=O)c2ccc(Oc3ccc([*])cc3C)cc2)cc1OCC(C)C,True,True
450.0,45,[*]CCCC(C)COCCCCCCCOC(=O)CC(C[*])OCCC,True,True
450.0,46,[*]CCCCCCCC(Oc1ccc(C)cc1)C(=O)OCCc1ccc(OP(=O)([*])OCCOc2ccccc2)cc1,True,True
450.0,47,[*]CCOC(=S)CCc1cc(Cl)cc(C([*])=S)c1,True,True
450.0,48,[*]Nc1ccc(OCCCCCCCOc2ccc(/C=N/c3ccc(OCc4ccc(C([*])=O)cc4)cc3)cc2)cc1,True,True
450.0,49,[*]C(=O)NCCCCCCCNC(=O)C(C(=O)OCCCC)C([*])OC,True,True
450.0,50,[*]c1cc(C)c(OCCCCOC(=O)c2cccc(C([*])(C)C)c2)c(SC)c1C,True,True
450.0,51,[*]Nc1ccc(CC(NC(=O)c2ccc(NC(=O)CCCCCCCCCCC([*])=O)cc2)C(=O)Nc2ccccc2OC)cc1,True,True
450.0,52,[*]CC(N)=Nc1ccc(O[Si]([*])(C)C(=O)Oc2cccc(Br)c2)cc1,True,True
450.0,53,[*]Cc1cc(OCCOc2ccc(S(=O)(=O)c3ccc(OCCc4cc(C)c(O[*])cc4C)c(-c4ccccc4C)c3)cc2)cc1,False,True
450.0,54,[*]c1cc(C)c(OC(=O)c2ccc(S(=O)(=O)Nc3cc(NCCN([*])CC)cc(C)c3)s2)c1,False,True
450.0,55,[*]O[Si](C)(C)C(=O)OC(C)(C)C(=O)Oc1cccc(C([*])(CCC)c2cccc(OC(=O)CCCC)c2)cc1,False,True
450.0,56,[*]Nc1ccc(OC(=O)c2ccccc2C#CC(=O)Oc2ccc([*])cc2)c(O)c1,True,True
450.0,57,[*]Cc1ccc(NC(=O)c2cc(C(=O)O)c(C(=O)NNC(=O)c3ccc4c(c3)C(=O)N([*])CCCC)c2)cc1,False,True
450.0,58,[*]CC([*])c1ccc(Cl)cc1,True,True
450.0,59,[*]Cc1ccc(OCCCCOc2ccc(C(c3ccc(Oc4ccc(C)c(O[*])c4)cc3)cc2)c(C)c1,False,True
450.0,60,[*]CCCC(CCCCCN)C(=O)C1[*],False,True
450.0,61,[*]C=Cc1ccc(-c2ccc(O[Si](C)(C)CCCNC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,True,True
450.0,62,[*]C=CC1CCC(C(=O)O)C(C=C2[*])CC1=O,False,True
450.0,63,[*]CCCCCCCCC(=O)NC(CCCC([*])=O)C(=O)Oc1ccccc1,True,True
450.0,64,[*]CCCCC(=O)Nc1ccc2c(c1)C(=O)NCCNC([*])=O,False,True
450.0,65,[*]CCCc1cc([Si]([*])(C)CCCCCC)ccc1[N+](=O)[O-],True,True
450.0,66,[*]O[Si]([*])(C)c1cccc(Nc2ccccc2)c1,True,True
450.0,67,[*]Nc1ccc(C(=Nc2ccc(NCCC)cc2)c2ccc(N([*])OCC)cc2)c1,False,True
450.0,68,[*]Cc1cc([*])[nH]c(C(=O)NCCCCCCCCNC(=O)c2ccc(C)cc2)c1=O,False,True
450.0,69,[*]CC(C)(C#N)C([*])(Cc1ccc(/N=N/c2ccccc2)o1)/N=N/c1,False,True
450.0,70,[*]CC(C)=Nc1nc([*])cc(CCCC/N=N/c2ccccc2)n1,True,True
450.0,71,[*]Oc1ccc(NC(=O)c2ccc(-c3ccc(C=[*])cc3)c(/C=C/c3ccc(Cl)cc3)c2)c([2H])c1,True,True
450.0,72,[*]Cc1cc(C(C)(C)C)c([*])cc1,True,True
450.0,73,[*]C=CC(=O)NNC(=O)C(CCCCC)C(=[*])CBr,True,True
450.0,74,[*]OC(=O)C([*])c1ccc(/N=N/c2ccc(C)cc2)cc1,True,True
450.0,75,[*]CNC(=O)c1ccc(C(=O)OCC)c2ccccc2n1[*],True,True
450.0,76,[*]CCC(=O)OCC1C2CC(OC=CC(=O)c3ccccc3-c3ccc([*])cc3C2=O)cc1,True,True
450.0,77,[*]Nc1c(C[N+](C)(C)c2ccc(Br)cc2)cc(N([*])c2ccccc2)[2H])c(F)c1,False,True
450.0,78,[*]c1cccc(OCCCCCc2cccc(C(=O)c3ccc([*])cc3-c3cccc3)c3ccccc3n2-c2ccccc2)c1,False,True
450.0,79,[*]/C=C/c1ccc(-c2ccc(OC(=O)c3ccc([*])[nH]3)nc2[N+]CCCCC)cc1,True,True
450.0,80,[*]OCCOP(=O)(Oc1ccc(/N=N/c2ccc(N=[*])cc2Oc2ccccc2)cc1)Oc1ccc(OCC)cc1,True,True
450.0,81,[*]C(=O)OCC([*])CN(C)c1ccc(C(=O)C#N)cc1)c1cccc(I)c1,False,True
450.0,82,[*]c1ccc(-c2ccccc2)c(OCCCOc2ccc(-c3ccc(-c4ccc4c(c4)C(=O)Oc4ccc(-c5ccc([*])cc56)cc4)cc3)cc2)C3=O)cc1,False,True
450.0,83,[*]NC(CC(=O)Nc1ccc(C([*])=O)cc1)COC(=O)CN(CC(C)C)C(=O)C(C)(C)CCC)c1,False,True
450.0,84,[*]OCCS(=O)(=O)c1ccccc1-c1ccc(OCCOc2ccc(NC(=O)/C=C/C(=O)Oc3ccc(C4Oc5ccc(Oc6ccc(O[*])cc6)cc5)cc4)cc3)cc1,False,True
450.0,85,[*]CCCCN1C(=O)c2cccc(OC(=O)c3ccc([*])nc3)c2c1O,False,True
450.0,86,[*]=C=CCCCNC(=O)CCCCC(=O)NCc1ccccc1C([*])=O,True,True
450.0,87,[*]Nc1c([2H])cc(C(=O)c2ccccc2OC(=O)c2ccc(C(=O)Nc3ccc(N4C(=O)O[*])cc3)cc2)c1O,False,True
450.0,88,[*]Nc1ccc(NC(=O)c2ccc(S(=O)(=O)c3cc(C([*])(C)C)cc3C)c(C)c2)cc1O,False,True
450.0,89,[*]OC(=S)c1ccc(/C=C(\C)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)cc1,True,True
450.0,90,[*]CC([*])=CC(C)N,True,True
450.0,91,[*]C[N+](C)(CCCCCCCCCC(F)(F)F)c1ccc2c(c1)C(=O)N([*])c1ccccc12=O,False,True
450.0,92,[*]CCCCCCC(=O)NCC(C)=Cc1ccc(C=[*])c(C(F)(F)F)c1Br,True,True
450.0,93,[*]C(=O)O[Si](C)(C)CN1C(=O)c2ccc(/N=N/c3ccc(C#N)cc3)cc2)nc1C(=O)C(=O)OC1[*],False,True
450.0,94,[*]C=CC([*])CC(C)(C)CCCCNC(=O)[SH]CC(C)C,True,True
450.0,95,[*]CC(Oc1ccc(C)cc1)C(Oc1ccc([*])cc1)C(=O)OP(=O)(C)C(=O)OCCBr)c1ccc(C)cc1,False,True
450.0,96,[*]C=CCCC(=O)NCC([*])CS(=O)(=O)OC,True,True
450.0,97,[*]CCCC(=O)NCc1ccc(OCC([*])(CCC)CO[Na])cc1,True,True
450.0,98,[*]CC([*])c1ccccc1C(=O)OCCCCCN(C)Oc1ccc(C(C)C2)cc1,False,True
450.0,99,[*]c1ccc(C(C)(CC)c2ccc3c(c2)C(=O)N(CCCCCC)C(=O)O[*])cc2)cc1,False,True
450.0,100,[*]CCCNC(=O)OCCCC(CCCCCNC(=O)OC[*])CCc1ccc(Oc2ccc(OCC)cc2)cc1,True,True
450.0,101,[*]Oc1ccc(C(c2nnc(OC(=O)O[Si]([*])(C)C)c3)cc2)(C(C)(C)C)c(=O)c1,False,True
450.0,102,[*]=CC(C)Nc1ccc([*])cc1OC(=O)NCCC(C)C,True,True
450.0,103,[*]COc1ccc(Oc2ccccc2OC(=O)c2ccc(-c3nnc(OCCCCCCC([*])C)cc3)cc2)cc1,True,True
450.0,104,[*]Nc1ccc(N2C(=O)c3ccc(C(=O)NCCCC(Cc4ccc(NC([*])=O)cc4)C3=O)cc2)cc1,True,True
450.0,105,[*]Nc1ccc(CCCCCCOc2cccc(C([*])=O)c2)cc1-c1ccc(OC#N)c1,False,True
450.0,106,[*]CCN(C)C(=O)COCCOCC(=O)OCc1cc(C)c(O[*])cc1[N+](=O)[O-],True,True
450.0,107,[*]C1C(=S)cc(F)c(F)c1CC([*])C=C,True,True
450.0,108,[*]NC([*])CCCCOCCOc1ccc2cc(C(=O)NCN(C)C)ccc2C)c1,False,True
450.0,109,[*]N(C)C(=O)O[Si](S(=O)(=O)c1ccccc1C([*])=O)C(O)(C#N)c1cccc(C#N)c1,True,True
450.0,110,[*]Nc1ccc(OCCOCCOCCOc2ccc(/C=C/C([*])=O)cc2)CCCC(=O)Nc2ccc(SC)cc2)cc1,False,True
450.0,111,[*]O[Si](C)(C)CCCCCOc1ccc(-c2ccc(OC(=O)/C=C\CC(=O)Oc3ccc(OC(=O)/C(C)=N/c4ccc([*])cc4)cc3)cc2)c(Br)c1,True,True
450.0,112,[*]C=C1CC(COC([*])(C)C(=O)NCc2ccc([N+](=O)[O-])cc2)cc1,True,True
450.0,113,[*]CCCCc1ccc(C#C[Si](=[*])c2cc(OCC(C)CC)sc2)s1,True,True
450.0,114,[*]CCCC(=O)N(c1ccc(CSC(=O)CC1([*])nc2sc1)CC(=O)OC1,False,True
450.0,115,[*]Oc1ccc(/N=N/c2cc(Br)cc(/C=N/c3ccc(S(=O)(=O)c4ccc([*])cc4)c3)cc2)cc1C=C,False,True
450.0,116,[*]CCCCCCCCCOC(=O)C(CCCCC(=[*])OC)CN1,False,True
450.0,117,[*]CCCCCC(=O)Nc1ccc(C(C)(C)c2ccc(NCCCCNC([*])=O)cc2)cc1-c1ccccc1,True,True
450.0,118,[*]O[Si]([*])(C)c1ccc(/C=N/c2ccc(C)cc2N(c2ccccc2)c2cccc(C)c2)cc1,True,True
450.0,119,[*]C=CCCCCCC(=O)OCCOc1ccccc1S([*])(=O)=O,True,True
450.0,120,[*]c1ccc(OC)c(Oc2ccccc2C=C([*])C)c1,True,True
450.0,121,[*]CCCCCNC(=O)CCC1(OCC(=O)NCCC([*])=O)CCCCC1,True,True
450.0,122,[*]OCC(O)COC(=O)Nc1ccc(Oc2ccccc2NC(=O)CCCCC(=O)OCc2ccc(S([*])=O)cc2)c1,False,True
450.0,123,[*]c1ccc(Oc2ccc(C(=O)OS([*])(C)C)cc2C)cc1,True,True
450.0,124,[*]N=P([*])(CCCCCCN(CCCCC)CC=Cc1ccc(/N=N/c2ccc(C#N)cc2)cc1)C(=O)O,True,True
450.0,125,[*]CC(=O)Nc1ccc(CN(C)c2ccc(NC(=O)CCCCCCCCCCCC)c([*])c2)cc1OCCCCCC#N,True,True
450.0,126,[*]CC([*])CC(=O)OCCc1cccc(C(CF)COc2ccccc2)c1,True,True
450.0,127,[*]c1cc(C(=O)c2cc(OC)cc2)c2ccc(C(O)CN(C)Nc3ccc([Si]([*])(C)CCC)cc3)cc2)cc1,False,True
450.0,128,[*]Cc1ccc(OC(=O)COc2ccc3c(c2)C(=O)N(CCCCN3C(=O)c4ccc(C(=O)Oc5ccc(C([*])(C)C)cc5)cc3)C3=O)cc2)cc1,False,True
450.0,129,[*]CCN1ccc(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(OCCCCCOc5ccc([*])cc5)cc4)cc3)nc2CCCCC=C2)c1,False,True
450.0,130,[*]C=C([*])Cc1ccc(C)cc1Sc1ccccc1,True,True
450.0,131,[*]Nc1ccc(Oc2ccc(S(=O)(=O)c3cccc(Oc4ccc(/C=C/C(=O)OCCCCCCCNC([*])=O)cc4)c3)cc2)cc1,True,True
450.0,132,[*]CCCC(=O)Oc1ccc(Oc2ccc(OC(=O)c3ccc([*])nc3CCCCCC)cc2)cc1,True,True
450.0,133,[*]Cc1ccc(C(=O)OC(C)CCC([*])=O)cc1S(=O)(=O)c1ccc(C(=O)O)c(F)c1,True,True
450.0,134,[*]COc1ccc(OCCCCC(=O)Nc2cccc(Oc3cc([*])ccc3C)c2)c(C)c1,True,True
450.0,135,[*]C=Cc1ccc(SCCCCCCOC(=O)c2c(OC)cc(N([*])C)cc2C)c(C)c1,True,True
450.0,136,[*]NC(O[*])c1cccc(C(=O)O)c1,True,True
450.0,137,[*]C(=O)OCCC(=O)N(c1ccc(OC)c2cc([*])cc(S(=O)(=O)OC)c2)cc1Cl,False,True
450.0,138,[*]OP(=O)(Oc1c(C)cc([*])c([2H])c1Oc1ccc(/C=N/c2cc(C#N)ccc2C)c([2H])c1)c1,False,True
450.0,139,[*]CC(=O)NC(=O)NC(CO)(OCCOc1ccc(OC(=O)COc2ccc(C(O)OC(=O)c3ccc(C(F)(F)F)cc3)cc2)cc1)c1ccc(N/C=C/c2ccc(O[*])cc2)cc1,True,True
450.0,140,[*]CC([*])(C)C1CCCCC(=O)c2cccc(C(F)(F)F)c2c1O,False,True
450.0,141,[*]Oc1ccc(OC(=O)c2ccc(-n3c(OC)c4ccc([*])cc4C3=O)c(OCCCCC)c2)cc1OC,False,True
450.0,142,[*]CCCCOC(=O)c1ccccc1C(=O)c1cccc(OCCCO)c1[*],True,True
450.0,143,[*]N(C)CCc1ccc(CCCCCN([*])c2ccccc2)c(C)c1CC(C)(C)CCC,True,True
450.0,144,[*]CC(C)c1ccc(OC(=O)CCCCC(=O)Nc2ccc(C(=O)S([*])=O)cc2)c(C)c1,True,True
450.0,145,[*]C(=O)c1ccc(C([*])Oc2ccc(C(=O)Oc3ccc(C4(=O)c5ccccc4C4)cc3)cc2)cc1,False,True
450.0,146,[*]NC(=O)C[Sn](C)(C)C(=O)OCCOC(=O)Nc1ccc(Cc2ccc([Si]([*])(C#N)CC)cc2)cc1)c1ccccc1,False,True
450.0,147,[*]Nc1ccc(Oc2ccc(/C(C)=N\c3ccc(OC([*])=O)cc3)cc2)cc1,True,True
450.0,148,[*]CC(=O)N(CCCCC)N1C(=O)c2ccc([Si](C)(O[*])Oc3ccc(C(=O)OCCCC)cc3)cc2)cc1,False,True
450.0,149,[*]C(=O)OCC([*])Cc1ccc(OC2CC([2H])(F)C(F)(F)F)c(C2)cc1,False,True
450.0,150,[*]CC([*])CCCCCCOc1ccc(CC(=O)Oc2ccc(CCCN(C)C)cc2)o1,True,True
450.0,151,[*]Oc1ccc(CCCCC(=O)Oc2ccc(OCc3cccc(OP([*])(=O)c4)cc3)cc2)c(OC)c1,False,True
450.0,152,[*]CC(=O)NCCCCCCN1C(=O)c2ccc3cc(C(=O)N(CCCCN([*])CC3C)c2)C(F)(F)F)cc1,False,True
450.0,153,[*]CCCC(CCCCCNC(=O)NCCCCCCNC([*])=C,False,True
450.0,154,[*]CCN([*])C(=O)CCCCCCC(=O)Nc1ccc(-c2ccc(C(=O)OCCCCC)cc2)cc1,True,True
450.0,155,[*]OC(=O)NC1CCC(CCOC(=O)OCc2cccc(CNC([*])OC)c2)C1,True,True
450.0,156,[*]O[SiH]([*])C(=O)c1ccc(OC2CCCCC3ccccc3ccc3)cc2ccc(C=C3=O)cc1,False,True
450.0,157,[*]c1ccc(OCCCCCCCCCCOc2ccc(-c3cc(NC([*])=O)ccc3)c(OCC)c2)cc1,True,True
450.0,158,[*]OC1ccccc1OC(=O)OC(=O)(Oc2ccc(/N=N/NC(=O)OC([*])=O)cc2)c1,False,True
450.0,159,[*]OC(=O)c1cccc(NC(=O)NC(=S)c2c([*])C)ccc1Cl,False,True
450.0,160,[*]CCCC1C=CC(CCOC(=O)C(C)Nc2ccc(C([*])=O)cc2)c2ccccc212,False,True
450.0,161,[*]C(=O)c1ccc2c(OCCCCCN(c2ccc([*])cc3)c3ccccc3n3c(C)C)cc2c1,False,True
450.0,162,[*]C(=Nc1ccc(OCC)cc1)/C(=C/S[*])c1ccccc1,True,True
450.0,163,[*]C=CC(C)CC(=S)N([*])c1ccc(/N=N/C)cc1,True,True
450.0,164,[*]C=CNC(=O)c1ccc(CCC(=O)NCCCCCCCS[*])cc1,True,True
