target_tg,sample_index,smiles,is_valid,is_unique
350.0,191,[*]CCN([*])COc1cccc(N#N+](=O)Oc2ccc([Si](=O)O-])cc2)cc1,False,True
350.0,192,[*]c1ccc(OC(=O)C#N)c2ccc(Oc3ccc(-c4cccc(NC(=O)c6ccccc(-c6ccc(C([*])=O)cc7)c5)cc4)cc3)cc2)cc1,False,True
350.0,193,[*]OC(=O)CCCN(COC(=O)c1ccccc2c(c2)C(=O)[OC)c1,False,True
350.0,194,[*]C=CCc1c(C(C)(CCCN(CC)C)cc1C(=O)Oc1cc(OC([*])CC(C(F)(F)(F)(F)F)cc2)c(C(F)(F)(F)(F)F)C(F)F,False,True
350.0,195,[*]CC(COC(=O)CN1C(=O)OCCCCCCCCCCOC(C)C1CC2CCCCC(C#N)C(=O)C([*])C2,False,True
350.0,196,[*]CCCCCCCCC(=O)NCC(=O)OCc1ccc(C([*])=O)cc1,True,True
350.0,197,[*]CC(O)CCCCCN1CC(=O)NCC(=O)CCCCCCCCCCCCCCNC(=O)N(c2ccc([*])cc3C(=O)OC2(F)C(F)C(F)C(F)(F)C1=O,False,True
350.0,198,[*]OCCOCCOCOCOC(=O)c1ccc(C([*])=O)cc1,True,True
350.0,199,[*]O[Si]([*])(C)CCCc1ccc(/N(c2cccc([N+](=O)[O-])cc2)cc1)c(C(C)OP([*])(C)C)cc1,False,True
350.0,200,[*]CCCC(=O)OC1C(C)=O)c1ccc(CCC(=O)Oc2ccc(C([*])C3=O)cc2)cc1,False,True
350.0,201,[*]CCCN1CCCC=C(=O)Nc2ccc(C(=O)NC(CCN3c3ccc([*])cc4C3CCCCCCCCOCCC)cc3)cc2,False,True
350.0,202,[*]c1ccc(C(=O)Oc2ccc(OCC(C)COc3ccc(C([*])(CC(F)C)cc4)cc3)cc2)cc1,False,True
350.0,203,[*]NCCOCCCCCNC(=O)c1ccc(C([*])=O)cc1C,True,True
350.0,204,[*]c1ccc(OC(=O)COc2ccc(C([*])(C)C)cc2C)cc1,True,True
350.0,205,[*]Cc1ccc(-c2ccc(C(=O)OCCC([*])(C)CC3=O)c2cccc(OC)cc2)C(=O)OC1=O,False,True
350.0,206,[*]c1ccc(OC(=O)Oc2c(CC3C(=O)C(CO)C(C)ccc(C)c3ccc(C([*])(O)C)cc3)c2)cc1,False,True
350.0,207,[*]c1ccc2c(c1)C(CCCCCCCCCCCOc3ccc(N([*])=O)cc3)cc2[n1,False,True
350.0,208,[*]c1ccc(OC([*])(C)C)ccNCl,False,True
350.0,209,[*]CC([*])(C)C(=O)OCc1ccc(C2(Br)c(Car(C)C)c3ccc(N4COC(=O)Oc4ccc([*])cc4)cc3CCC#N2)c1=O,False,True
350.0,210,[*]Cc1ccc(OC(=O)CCCCOc2ccc(Oc3ccc(C(=O)c4ccc(CCCOc5ccc(CC([*])=O)cc5)o4)cc3)cc2)cc1,True,True
350.0,211,[*]CCCCCCCCCCC(=O)c1cccc(C([*])=O)cc1O,False,True
350.0,212,[*]CC([*])c1cccc(C(=O)Oc2cccc2)c1,False,True
350.0,213,[*]NC#CCCCCCCCCCCCCCNC([*])=O,True,True
350.0,214,[*]CCC(=O)NC(C)c1c(Cc2ccc(C)c([*])cc2C)c1,False,True
350.0,215,[*]c1cc(CS(=O)OCCOc2ccc(OCCCC)(C)c([*])c2)cc1-c1,False,True
350.0,216,[*]Oc1ccc(OC(=O)Oc2ccc(OCC(=O)c4ccc(C)c([*])cc3)o2)cc1,False,True
350.0,217,[*]Nc1ccc(S(=O)(=O)Nc2cccc(/N=N/N=N/c3ccc(C(=O)CNC(=O)CO)c4ccc7c(c4)C(=O)N(c5ccc(C([*])=O)cc5C5=O)cc4O)c3)c1,False,True
350.0,218,[*]CC([*])c1ccc(C(F)(F)C)cc1,True,True
350.0,219,[*]CCCOc1cccc2cc(-c3ccc4c(c3)C(=O)N(c3ccc(C([*])=O)cc3)C(=O)C(F)(F)(F)(F)C(F)(F)F)cc3)C3=O,False,True
350.0,220,[*]c1cc(C)c(CCCCCCN([*])cc1COc1Oc2ccc(C#N)cc2C1,False,True
350.0,221,[*]C=Cc1ccc(-c2ccc2)c([2P([*])(C)OCCC)cc1,False,True
350.0,222,[*]CC(O)C1C(=O)CCCCCCCCCCOC(=O)Nc1ccc(/C=C/C=N\C(=O)c3ccc(C(=O)NC(=O)c4c([*])CCCCCCCC4=O)cc4c2)cc1,False,True
350.0,223,[*]Oc1ccc(N(c2ccc(C(=O)c3ccc(OC(=O)c4ccc(C(=O)c5ccc(Oc6ccc(Oc8ccc([*])cc7)cc5)cc4)cc3)s2)cc1,False,True
350.0,224,[*]CC1CC(=O)N(CC2CC(C)N(C)C(=O)C1[*],False,True
350.0,225,[*]c1ccc(-c2ccc(-c3nc4ccc(OCCCCCCCCCOCCCCCCCCOc4ccc(-c5ccc(OP([*])=O)cc5)cc4)o3)ccc2)cc1,False,True
350.0,226,[*]COc1ccc(OC(=O)c2ccc(S(=O)(=O)Oc3ccc(C([*])(C)C)cc3)cc2)c1,False,True
350.0,227,[*]CCCCC1CCC(=O)C(=O)Nc2ccc(C3CC(c4ccc4)C(=O)N(COC([*])=O)cc3C1=O)C1=O,False,True
350.0,228,[*]COC(=O)c1ccc(-c2ccc(C([*])=O)cc2)cc1OC)c(C)c1,False,True
350.0,229,[*]Cc1ccc(OC(=O)COc2ccc(/C=C/c3cc(/N=N/c4ccc(C=N/N=C#N)c([*])cc4CCC)c3C)ccc2)c1,False,True
350.0,230,[*]CC([*])c1ccc(O[Si](C)C)cc(C)c1,False,True
350.0,231,[*]CCCCCCCCC(=O)Oc1ccc(-c2nnc(-c3ccc4c(c3)C(=O)N([*])ccc3C(=O)OC)cc2)ccc1,False,True
350.0,232,[*]CC([*])(C)C(=O)OCCCC,True,True
350.0,233,[*]CC([*])c1cccc(NC(=O)OCCCCCCCC)c[*],False,True
350.0,234,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(Oc4ccc(N(Oc5ccc(N7C(=O)c6ccc([*])cc6)ccc6[Si]5)cc4)c3)cc1,False,True
350.0,235,[*]CC(=O)NC(=O)c1ccc(C(=O)Nc2ccc(C([*])=O)cc2)cc1)(Cc1cccc1,False,True
350.0,236,[*]CNC(=O)c1ccc(C(=O)OCCCCCCCCCOc3ccc(N4C(=O)c5ccc(C([*])C(=O)OC(C)C)cc5C)cc3)C2=O,False,True
350.0,237,[*]OCC(=O)NC(=O)C1C([*])=O,False,True
350.0,238,[*]NCCNC(=O)c1ccc(N1c2c(c2)CC(=O)NC1c(CCCCCC(=O)Nc3ccc([*])cc4C3=O)cc2C2=O)ccc1,False,True
350.0,239,[*]CC([*])c1cc(C(F)(F)cc(F)c(C)c(F)cc1)c1ccc(C(F)(F)C(F)(F)(F)C(F)F)C(F)F)cc1,False,True
350.0,240,[*]CCCCCCCCCCCCCC(=O)N(CCCC/C\c3ccc(C([*])=O)cc2)cc1,False,True
350.0,241,[*]CCCCCCCCC(=O)Oc1cc(/C=C/c2cc(OC=C/c3ccc(C(=O)OC(=O)c4ccc4)cc3)ccc2)Oc1ccc(C(O)O)cc2cccc(OC1cc1,False,True
350.0,242,[*]C=Cc1ccc(OCc2cc(N(C(=O)OCCCC(=O)C(F)C(F)C(F)(F)C(F)(F)(F)C(F)C(F)C(F)C(F)(F)(F)F)C1O)ccc1,False,True
350.0,243,[*]=Nc1cc(N(c2ccc(OCCCCCCOc3ccccc3)c3ccccc3nn2cc2)n1,False,True
350.0,244,[*]Oc1ccc(-c2nc3c(c3c(=O)N(c4ccc(OC([*])=O)cc4C3C(C(F)(F)F)C(F)F)cc3Cl)cc2C1,False,True
350.0,245,[*]Oc1ccc2c(c1)C(=O)N(CCCCCN([*])=O)cc1,False,True
350.0,246,[*]NCCCCCCCCCCCCNC(=O)c1ccc(OC([*])=O)cc1,True,True
350.0,247,[*]CC([*])(C)C(=O)OCCN(CCl)C(=O)c1ccc(OC(F)(C)C(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1)c(Br,False,True
350.0,248,[*]Oc1cccc2c1C(=O)Oc1ccc(N([*])=O)cc1,False,True
350.0,249,[*]OC(=O)c1cccc(-c2nnnc(-c3ccc(C=C/c4ccc(OCCCCCCC)cc3-c3ccc([*])cc4)ccc3)cc1,False,True
350.0,250,[*]COC(=O)C([*])(C)CCCCCCCCCCC)c1ccc([N+]([3)[O-])cc1,False,True
350.0,251,[*]Cc1ccc(OCCOCOCCCCCCOc2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,True,True
350.0,252,[*]c1ccc(C(=O)Oc2ccc(C(C)(C)c3cccc(C([*])(C)CC)cc3)cc1,False,True
350.0,253,[*]c1ccc(-c2c(-c3cccc4c(c4)C(=O)Oc4c(O[Si](C)c(C)c4ccc(C([*])(C)C)cc5)ccc4C)c3CCCCC)cc2CCC)(C)(CC)c1(C)cc1,False,True
350.0,254,[*]CCCN1CCCCCC(=O)c2ccc(NCCCCC(=O)NCCCCCCCCNC([*])=O)cc2)C1CCCC1,False,True
350.0,255,[*]CCCCCCCCCCCOCCCCCCCCCC([*])=O)CO1,False,True
450.0,0,[*]CCCNC(=O)Nc1ccc(Cc2ccc(Cc3ccc(NC(=O)CCCCC([*])=O)cc3OCCCCCCCCCCCCCCCCC)cc2)c1,False,True
450.0,1,[*]Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C([*])=O)cc4)c3)cc2)cc1,False,True
450.0,2,[*]CC([*])(C)C(=O)OCOCCCCCCC2CCCCCCCCCCCCCCCCCCCCC,False,True
450.0,3,[*]Nc1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccccc(N5C(=O)C(=O)c6ccc(Oc7ccc(NC(=O)c9ccc(C([*])=O)cc8C6)C6=O)cc4)c3)C3=O)cc1,False,True
450.0,4,[*]C(=O)Nc1ccc(OCCC(=O)Oc2ccc(Oc3ccc(C([*])(C)C)cc2)cc1,False,True
450.0,5,[*]Oc1ccc(C(=O)Nc2ccc(C(c3ccc3)C(C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F)C(F)(F)C(F)(F)(F)C(F)C(F)(F)(F)C(F)(F)=OC(F)c3C(F)C(=O)(F)C(F)(F)(F)C(F)F)C(F)C(F)C(F)(F)C(F)c3c2)O)c1,False,True
450.0,6,[*]Oc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,True,True
450.0,7,[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc([*])cc4)cc3)cc2)c1,False,True
450.0,8,[*]CC([*])(C)C(=O)OCN(Cc2ccc(OCCn3C(C)C(C)CC)cc2)cc1,False,True
450.0,9,[*]Oc1ccc(OCCCOc2ccccc3)C(=O)N([*])cc1,False,True
450.0,10,[*]C(=O)Nc1ccc(C(=O)N(OCCCCCCCC(=O)c2ccc(C([*])=O)cc2)c(C)C1,False,True
450.0,11,[*]Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(CCCCCCCN3C(=O)c5cccc([*])cc5C4=O)ccc3)C2=O)cc1,False,True
450.0,12,[*]CC([*])c1ccccc1C(=O)OCCOc1cccc(N(C#N)c2ccc([Si](=O)O[O-])cc2)cc1,False,True
450.0,13,[*]NCCCCCCNC(=O)c1ccc(C([*])=O)cc1,True,True
450.0,14,[*]NCCCCCCCNCCCCNC(=O)Nc1ccc(C(=O)Nc2ccc(NC([*])=O)cc2)cc1,True,True
450.0,15,[*]c1ccc(OCCOc2ccc(CCCCCCCCC3)cc(C([*])C)cc3)cc2)cc1)c(O)c1,False,True
450.0,16,[*]Oc1ccc(Sc2ccc(Oc3cncc4c(c3)C(=O)N(c3cccc(Oc5ccc(Oc6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,False,True
450.0,17,[*]CCCCCCCCCCCCC(=O)NC(=O)NCC(CCCCCC([*])=O)OCC1CCCC,False,True
450.0,18,[*]Oc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(N6C(=O)c6ccc([*])cc6C4=O)cc3)C3=O)cc2)c1,False,True
450.0,19,[*]C(=O)Nc1ccc(C([*])=O)C(=O)OCc1F,False,True
450.0,20,[*]CC([*])C(=O)OCCOC(C)Oc1cc(/C=C/c2ccccc3)ccc22)cc1,False,True
450.0,21,[*]c1ccc(Oc2cccc3c2C(=O)N(c2ccc(C([*])(C)C5(F)C(F)(F)F)C(F)(F)F)cc3C2=O)c1,False,True
450.0,22,[*]O[Si]([*])(C)c1ccc(Cl)c(OC(C)C)cc1SS(=O)=O,False,True
450.0,23,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,True,True
450.0,24,[*]CC([*])(C)C(=O)Oc1cccc(OC)cc1-c1ccc(OCC(C)c2ccc(OC(C)C)cc2)cc1,False,True
450.0,25,[*]C(=O)c1cccc(CCNC(=O)Nc2ccc(CC3(c3ccc(C(C)(C)C([*])(C)C)cc3)cc2)cc1,False,True
450.0,26,[*]OC(=O)c1ccc(CC(=O)Oc2ccc([*])cc2)c1,False,True
450.0,27,[*]C(=O)c1ccc(OC(F)C(F)C(F)C(F)C(F)(F)F)C(c1cc(F)cc1,False,True
450.0,28,[*]Oc1ccc(S(=O)(=O)c2cccc(S(=O)(=O)=O)c(S(=O)(=O)c4ccc([*])cc4)c3)cc2)c1,False,True
450.0,29,[*]NC(=O)c1ccc(CCCCCOc2ccc(C([*])=O)cc2)cc1,True,True
450.0,30,[*]c1ccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc([*])cc4OCCCCCCC)cc3)cc1,False,True
450.0,31,[*]CCCN1C(=O)NCCCCCC(=O)Nc2ccc(C(O)S(=O)c3ccc(C([*])=O)cc3)cc2)cc1,False,True
450.0,32,[*]c1ccc(C(=O)Oc2cc(C(C)C([*])C)cc2)cc1,False,True
450.0,33,[*]c1ccc(Oc2ccc(-c3ccc(S([*])(=O)=O)cc4cccc4)n3c2)nc1,False,True
450.0,34,[*]Cc1ccc(OC([*])=O)cc1,True,True
450.0,35,[*]OCCCCCCOc1ccc(/C=CC/C([*])=O)cc1OCCOCC,True,True
450.0,36,[*]CCCCCC(=O)NCC1C([*])=O,False,True
450.0,37,[*]C(=O)Oc1cccc(NC(=O)c2ccc(C(c3ccc(NC(=O)c5ccc(OCC(=O)c6ccc(C([*])=O)cc6)cc4)C5=O)cc3)cc2)cc1,False,True
450.0,38,[*]NCCCCCCNC(=O)c1ccc(CC(=O)Nc2cc(NC(=O)CC([*])(C)C)cc2)cc1,False,True
450.0,39,[*]CC([*])(C)C(=O)OC(CCCCCCCOc2ccc(C(=O)Oc3ccc(C)c4cccc3)ccc2)C1,False,True
450.0,40,[*]C(=O)c1cccc(Oc2ccc(C([*])=O)cc2Oc3ccccc(C(C)(C)C)cc3ccccc3)cc2)cc1,False,True
450.0,41,[*]Oc1cccc2c(Oc3cccc3c2C(=O)N(c15ccc(C(=O)c6ccc(Oc7ccc([*])c6C6=O)cc5)cc3)C4=O)cc2C1,False,True
450.0,42,[*]Oc1ccc(Oc2ccc(Oc3cccc4c4cc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(=O)c7cc(Oc7cccc(Oc9ccc9)C9=O)Ccc7=O)C7ccc6)c4)c2)cc1,False,True
450.0,43,[*]=Cc1ccc(Oc2ccc(C(=O)c3ccc(C4(c5ccc(Cc6c(C)([*])C#N)cc5cc4)cc3)C3=O)ccc1,False,True
450.0,44,[*]c1ccc(Oc2ccc(Cc3ccc2)C(=O)N(c2ccc(Oc4cccc(C([*])=O)cc4)cc3)cc(C(F)(F)C(F)F)(F)(F)cc2)c1,False,True
450.0,45,[*]NCCCCCCNC(=O)Nc1ccccc2c(c1)C(=O)NC([*])=O,False,True
450.0,46,[*]c1ccc(Oc2ccc(-c3nc([Si](C)[Si](C)(C)(C)C[Si]([*])(CC)C)cc3)s2)cc1,False,True
450.0,47,[*]CCCCCCCCCCCCN1C(=O)NC(=O)OCCOC(=O)Oc2ccc2cc(OC(=O)C(=O)NC(C)C(CC(C)CC)c3)cccc2)OC1CC(CC(C)C(C)CC#N)C,False,True
450.0,48,[*]CCCCCCCC(=O)c1ccc(NC(=O)c2ccc(NC(=O)C3CCCCCCC([*])=O)cc2)cc1OCCCC,False,True
450.0,49,[*]CC([*])o1ccc(Br)cc1CC,False,True
450.0,50,[*]CCNCCCNC(=O)CCCCC([*])=O,True,True
450.0,51,[*]C(=O)Nc1ccc(CCCc2cc(NC(=O)Cc3ccc(/C=C/c4ccc(C(=O)COCCCCCCC#NC([*])=O)c5)ccc4oc3CCCC2=O)c1,False,True
450.0,52,[*]CC(=O)Nc1ccc(C(=O)Nc2cccc3c(c2)C(=O)N(c2ccc(Cc4ccc(OC([*])c5=OCCCCCCCCCCCCCCCCCCCCCCCCCCC4)c3)c2)cc1,False,True
450.0,53,[*]CC(C)c1ccc(C(=O)Oc2ccc(C3(c4cccc3)C(=O)N(c3ccc(OC([*])=O)cc3C(C(F)(F)(F)F)F)C(F)(F)F)c2=O,False,True
450.0,54,[*]c1ccc2c(c1)C(=O)N(c1ccc(Br)C(=O)OC(=O)c3ccc([*])cc3C2=O)c1C2=O,False,True
450.0,55,[*]CCCCCCCCCCCCCCCCCCCCCNC(=O)c1ccc(-n2c([*])c(OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC)cc1,False,True
450.0,56,[*]CCCN1C(=O)c2ccc(C(=O)NC([*])=O)cc1,False,False
450.0,57,[*]CC([*])c1ccc(C(=O)Oc2cccc3)cc2cccc2cccc12,False,True
450.0,58,[*]c1ccc(OC(=O)c2ccc(OCc3ccc(Oc4cccc(N(C#N)C(=O)c5ccc(Oc6ccc(C([*])C)cc7)cc5)c4)cc3)cc1,False,True
450.0,59,[*]OC(=O)c1ccc(Br)c([*])cc1Oc1ccc(/C)cc1CCCCCC,False,True
450.0,60,[*]CCCCCCCC(=O)Nc1ccc(-c2nnc(-c4ccc(-c5occ([*])cc5C(=O)OCCC5C4)cc3)cc2)cc1,False,True
450.0,61,[*]Nc1ccc(OCc2ccc(C(=O)Nc3ccc(Nc4ccc(C([*])=O)cc5)cc3)C(=O)OC(F)(F)(F)(F)F)cc3)cc2C)c1,False,True
450.0,62,[*]OCCCCCCCCNC([*])=O,True,True
450.0,63,[*]COC(=O)c1ccc(NC(=O)CC([*])=O)cc1,True,True
450.0,64,[*]Nc1ccc(C(=O)c2ccc(Cc3ccc(N4C(=O)c5ccc(N5C(=O)c6ccc(C([*])=O)ccc6)cc5)C4=O)cc3)cc2)cc1,False,True
450.0,65,[*]CCCCCCCCC(=O)OC1CC(CCCOC([*])C12)CC1,False,True
450.0,66,[*]CC([*])c1ccc(-c2cccc(-c3ccccc3)cc2)c(CCCCCCCCCCCCCC)c1,False,True
450.0,67,[*]c1ccc(OC(=O)c2ccc(OCCCCCCCCCCC)cc2)c([*])cc2)cc1,False,True
450.0,68,[*]c1cc(/C#N)c2ccc(OC(C)c3ccc([*])cc(OC)c3)cc2)cc1OC(C)C,False,True
450.0,69,[*]COCC(=O)OC(=O)c1cc(C2CC(=O)N(CCC)C([*])cc1,False,True
450.0,70,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(OCCCCCCCC4C(=O)c5ccc(C([*])=O)cc5C4=O)cc3)C2=O,False,True
450.0,71,[*]CCn1C(=O)Nc2ccc(C([*])=O)cc2Cl,False,True
450.0,72,[*]C(=O)NCCCCCOc1ccc(CCCCCOc2ccc(NC(=O)c3ccc(OCCCCCCCOc4ccc([*])cc4)c3)cc2cc2)ccc1,False,True
450.0,73,[*]Nc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(Oc6ccc(NC(=O)c6ccc7c(c6cc(Oc8cccc(Oc9c(c7)C(=O)N(=O)N([*])C(C)C(F)(F)F)cc8C7=O)ccc6C6)cccc5)ccc3)C4=O)c2)c1,False,True
450.0,74,[*]C(=O)Nc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(NC([*])=O)cc4)cc3)cc3)c2)CC1,False,True
450.0,75,[*]C=CC1CC(c2ccc(/C=N/c3ccc(C=C/C=N/c4ccc(CCCCCCNC([*])C)cc3-c3cccccc3)cc2)ccc12,False,True
450.0,76,[*]c1ccc(NC(=O)c2ccc(Nc3ccc(C(=O)Oc4ccc(C([*])C)cc5C5)cc4ccc3)cc2)ccc1,False,True
450.0,77,[*]c1ccc(Oc2ccc(N3C(=O)c4ccc(C([*])=O)cc4)cc3C3=O)ccc2)c1,False,True
450.0,78,[*]OC(=O)c1ccc(CCCCCCCCN2CCC(=O)c3ccc(C([*])=O)cc3)cc1,False,True
450.0,79,[*]CC=CCCN1C2C(=CCCCCCC(=O)CCCCCCCC(CCCN([*])=O)Oc1ccc(OC3=C/c4ccccc4ccc5c4)c3)C(=OC2)ccc1,False,True
450.0,80,[*]CC([*])c1ccc(C(=O)COc2ccc(C(=O)Oc3ccc(C(F)(F)F)cc3)cc2)cc1,True,True
450.0,81,[*]OCCCCCCN1C(=O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C([*])=O)cc4)CC4=O)c1,False,True
450.0,82,[*]OCCCC(=O)c1ccc(OC(C)C)cc([*])cc1,True,True
450.0,83,[*]CCCCCCN1C(=O)c2ccc(C(=O)Oc3cc(C(=O)c4cc(OCC(C)CCC(C)CCCCC7CCCC(CC(N(=O)C([*])C)ccc6)cc4)C)ccccc34)c1,False,True
450.0,84,[*]CCCN1C(=O)c2cc(CC(=O)NC(=O)COc3ccc(C([*])=O)c3OCCOCCCCCCCCCC)c1,False,True
450.0,85,[*]OCN(CC)c1cccc1C(=O)N(CCCCCN1C(=O)c2ccc(C([*])=O)cc(C(/N=O)c3CC2=O)cc1,False,True
450.0,86,[*]C=Cc1ccc(C(=O)Oc2ccc(C(=O)NCCCCCCC([*])=O)cc2)cc1,True,True
450.0,87,[*]c1ccc(OCCOc2ccc([N+](=O)(C)O[O-])cc2-c2ccc([*])cc2)C(C)C)c1,False,True
450.0,88,[*]CC(c1cccc(Cc2)C(=O)N([*])CCCCCCCCCCC2)cc1,False,True
450.0,89,[*]c1ccc(C(C)O)COc2c(C)c([*])c(Cl)c(Cl)cc2Cl)c1C,False,True
450.0,90,[*]CC([*])(C)C(=O)OCCCCc1ccc(Cl)cc1OC=CCCCCC,True,True
450.0,91,[*]CCCCCCCCC(O)Oc1ccc(-n2ccc(C(=O)Oc3ccc([*])cc3)cc1,False,True
450.0,92,[*]C(=O)Nc1ccc(NC(=O)c2cc(C(=O)Oc3ccc([*])cc3CCCCCCCCCCCCCCCC3)cc2C1,False,True
450.0,93,[*]CC([*])c1ccc([Si](C)(C)C)C(=O)Oc1,False,True
450.0,94,[*]C1CC(=O)COC(CCCCOc2ccc(C([*])(C)C)cc1,False,True
450.0,95,[*]CCCCCCCCCNC(=O)CCCOC([*])C(=O)C1C2CNCCOc1,False,True
450.0,96,[*]CCCCCC(=O)NCCCCCCNCCCCCCCC([*])=O,True,True
450.0,97,[*]c1ccc(OCCOCCOc2ccc(C([*])(C)C)cc2)cc1,True,True
450.0,98,[*]C(=O)c1ccc(OC(=O)c2ccc(C(c3ccc(Oc4cccc(NC(=O)c5ccc([*])cc6C5=O)ccc4)c3)cc1)C2=O,False,True
450.0,99,[*]C(=S)CCCNC(=O)COc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc([*])cc5C3=O)cc2)N(C(F)CC#N)cc1,False,True
450.0,100,[*]CCCc1ccc(NC(=O)NCCC(=O)CCCCCCOC([*])CCCCCCC)c1,False,True
450.0,101,[*]c1ccc(Oc2ccc(Oc3ccc(-c4ccc(-c5ccc(-c6cccc(-c8ccccc(-c8ccccccc7)cc6)c4)s4c3)s3c2cccc2)ccc1,False,True
450.0,102,[*]CCCCCCCCCCNC(=O)NC(=O)CCCCC(=O)NC(=O)C(Cc1cc2)C(=O)C1[*],False,True
450.0,103,[*]C(=O)NNCCCCCCCCCC1CC(NC(=O)OCC2C2C(=O)NC1CCC(OC([*])C(CCC)CO)C(C)C,False,True
450.0,104,[*]C(=O)c1ccc2c(c1)C(=O)N(C((O)c3ccc(Oc4ccc(C([*])(C)C)cc3C)cc2)c1,False,True
450.0,105,[*]Oc1ccc(C2(c3ccc(Oc4ccc(Oc5ccc(NC([*])=O)c6ccccc5)cc4)cc3)cc2)cc1,False,True
450.0,106,[*]NCCCCNC(=O)CCOCCCCCNC([*])=OpbC1CC,False,True
450.0,107,[*]OCCOC(=O)Nc1ccc([Si](=O)Oc2ccc(C(=O)Nc3ccc(C([*])=O)cc3C4=O)cc2)cc1,False,True
450.0,108,[*]Oc1ccc(C(c2ccc(Oc3ccc(OC(=O)c4ccc(C5([*])=O)cc4)cc3)cc2)cc1,False,True
450.0,109,[*]C1CCCCC(C)C([*])(C)C,False,True
450.0,110,[*]CC([*])c1cc(OC(=O)c2ccc(-c3cccc3)C(=O)N(c2cccc(OCCCCCCCCCCC)c3)cc2)c1,False,True
450.0,111,[*]Cc1ccc(S([*])(=O)c2cccc([N+](=O)[O-])c4c4ccc(C(=O)[O-])cc3)cc2)cc1,False,True
450.0,112,[*]c1ccc(OC(=O)Oc2ccc(C([*])(CCCC)c3cc4cccc3)c2)cc1,False,True
450.0,113,[*]CCCC1CC1[*],True,True
450.0,114,[*]=Cc1ccc(C(=O)Oc2ccc(Cc3ccc(NC([*])=O)cc3OCCCCCCCCCC)cc2)cc1,True,True
450.0,115,[*]CC(CCc1ccc(OC(=O)Nc2ccccc([*])c3)C)cc1,False,True
450.0,116,[*]c1ccc(OCC/N=C/c2cc(-c3ccc(C([*])(C)C)cc3)cc(-c3ccccc(C(C)(C)C)cc3)cc2)c1,False,True
450.0,117,[*]c1ccc(Oc2ccc(OCC(C)c3ccc(N3C(=O)c4ccc(C([*])=O)cc4)c3)cc1)C(C)CC2=O,False,True
450.0,118,[*]Oc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(C([*])=O)cc4)c3)cc2)cc1,False,True
450.0,119,[*]CCCCCCCC(=O)NC1CC(CCCCC([*])=O)cc1,True,True
450.0,120,[*]N=CCCCCNC(=O)OCCCCCCCOc1ccc(/N=C(/C=C/c2cccc([N+](=O)[O)c3ccc([*])cc3)cc2)c1,False,True
450.0,121,[*]CCC1CCCCC(=O)Nc2ccc(C(=O)N(C)c3cc(OCCCCCCCCCCC5(CCCCOc6ccc(NC(=O)NC(c7ccc(C(c8Cc7)ccc(NC#N)cc([Si]([*])=O)c9)cc6)ccc5)C4)CCC)ccc3)C2=OC2=O,False,True
450.0,122,[*]=Cc1ccc(Cc2ccc(OCCCCCCCCOCC([*])(C)C)cc2)C,False,True
450.0,123,[*]CC([*])C(=O)Oc1ccc(C(=O)c2ccc(OC(=O)c3ccc(C(=O)Nc4ccc([*])cc4C)cc3)C3=O)cc1,False,True
450.0,124,[*]c1cc(C)c(Oc2ccc3c(c2)C(c3c(c3ccc(OC)cc(OC)c4c(C(C)(C)C)cc5cc(N(C)C)cccc4C(=O)N(C)C)CCCC)cc3)cc1,False,True
450.0,125,[*]CCCCCCCc1cccc(/C=C/C=C[*])cc1,False,True
450.0,126,[*]C(=O)NCCCOc1ccc(OC(=O)c2ccc(CCCC([*])=O)cc2)cc1,True,True
450.0,127,[*]CCCCCCCCC(=O)Nc1ccc(C(=O)Nc2ccc(C([*])=O)cc2)cc1,True,True
450.0,128,[*]CC1CCCCNC(=O)NCCCCCCCCCOC(COC([*])=O)C1,True,True
450.0,129,[*]CCCCCCCCC(=O)Oc1cccc2C1CCCC(=O)OC([*])C,False,True
